reel_id,creator_followers,category,posting_time,reel_length_sec,trending_audio,hook_strength_score,audio_popularity_score,video_quality_score,editing_quality_score,hashtags_count,caption_length,avg_watch_time_sec,retention_rate,completion_rate,rewatch_rate,impressions,reach,non_follower_reach_ratio,explore_page_boost,likes,comments,shares,saves,engagement_rate,virality_score
fc050227-c63e-4bd6-9ee5-4a8edc1c8aba,3574,Beuty,16,45,False,0.2175,0.3357,0.3459,0.3816,16.0,159.0,10.5,0.2377,0.2432,0.0811,11644,7258,0.4564,False,569,45.0,78,,0.2466,30.18
7bfb2ee5-35df-48ba-83e7-7a8932be973c,22100,Comedy,13,45,True,0.7568,0.81,0.6521,0.7901,25.0,1351.0,34.39,0.7777,0.5718,0.1226,175856,153805,0.7431,True,19660,658.0,993,1275.0,0.6305,74.5
9b27878d-6857-4291-9f31-a7ea3cf4f87e,4240,MUSIC,10,15,True,0.294,0.7397,0.5154,0.5174,,1547.0,7.07,0.4911,0.4966,0.1126,5346,2174,0.5143,False,223,9.0,33,35.0,0.4358,42.89
1ea65378-49bd-4a73-9006-7dadbdea4487,80000,Beauty,21,20,False,1.0,0.2431,0.8406,0.7597,14.0,1123.0,11.97,0.685,0.5895,0.2207,1103508,641692,0.6891,True,67311,3621.0,8773,12834.0,0.7449,72.27
43c3fbf2-e3de-4d7d-b088-3a59b1cd0432,13064,Tech,20,20,False,0.3603,0.6686,0.5312,0.748,19.0,65.0,7.93,0.4309,0.4066,0.1844,39300,32361,0.6791,False,2018,110.0,133,230.0,0.4814,56.56
fa8960f5-fda6-4cfb-a6c4-b12e98d087f7,327506,Beauty,13,30,False,0.5164,0.2316,0.5244,0.5731,10.0,424.0,11.89,0.4559,0.371,0.2424,389565,234480,0.5782,False,13083,364.0,1342,1586.0,0.3903,46.89
91de41a7-01e0-4fee-9ebb-82938d67d527,14476,Tech,19,45,True,0.0206,0.866,0.2706,0.0852,0.0,1845.0,10.3,0.2591,0.1366,0.0288,39932,37666,0.5233,False,1781,76.0,132,328.0,0.3979,42.71
dd80a574-c168-4f57-a999-ff9a54913465,2760,Educacion,11,30,False,0.1134,0.3236,0.547,0.4418,27.0,,13.16,0.4747,0.4133,0.2636,12329,10651,0.4634,False,194,11.0,24,20.0,0.3793,32.26
011cac50-83df-4e35-b62d-d87dbc03d6d8,5272,Fashion,18,30,True,0.407,0.5562,0.6416,0.5752,2.0,843.0,10.13,0.3942,0.3874,0.2241,33856,29868,0.5919,False,929,,81,155.0,0.3905,52.86
5d380973-292e-4b13-8440-c99a4b5c8058,400000,Food,12,15,True,0.5432,0.8511,0.5811,0.1202,9.0,2063.0,6.34,0.4794,0.4146,0.1731,2387309,1481239,0.6113,False,121220,6303.0,15145,15073.0,0.5235,60.16
634d408d-d89e-4187-9ed8-8730cf27c234,1366,Music,14,10,False,0.9496,0.5391,0.6406,0.7957,27.0,529.0,6.63,0.7541,0.3953,0.415,3924,1772,0.7758,False,118,3.0,8,20.0,0.7193,67.26
52a8f16f-e15d-45c9-a2ce-64c0895fb2dc,400000,Gaming,9,7,True,0.405,0.6762,0.3495,0.4045,1.0,,2.08,0.3146,0.3151,0.1701,1452007,1220267,0.533,False,129143,9047.0,7361,10724.0,0.4377,43.57
106b170c-d7cb-4677-b035-a8a80dcd3d4d,21937,Music,13,60,False,0.3313,0.3426,0.3033,0.574,27.0,1129.0,20.91,0.3563,0.3025,0.1297,121105,104181,0.4735,False,9920,302.0,879,1774.0,0.4908,43.09
d3c617d5-822d-421b-9c13-caf17982eaa0,632,Fitness,8,20,True,0.9337,0.6746,0.9538,0.8851,17.0,,17.75,0.915,0.877,0.0109,7387,3868,0.6852,True,181,11.0,26,31.0,0.6972,70.66
2c84988d-a090-4e59-a232-2dba67535946,175623,Fashion,10,45,False,0.5063,0.4602,0.7021,0.8348,25.0,876.0,19.98,0.4973,0.5768,0.0525,531748,320286,0.5838,False,9859,707.0,1311,,0.5476,49.27
e0e484e0-2e9c-43f2-a678-8fbc5cddbfb7,8493,Fitness,11,20,True,0.4627,0.3419,0.376,0.6224,13.0,1349.0,11.36,0.6318,0.6192,0.1437,16514,7818,0.4459,False,346,,24,48.0,0.5239,38.12
961b3477-4f4d-4f58-b815-6b99fc7b8d1f,3342,Food,11,20,False,0.5484,0.1019,0.6907,0.6935,17.0,1589.0,11.58,0.6206,0.7266,0.0281,23434,17472,0.4908,False,2110,42.0,241,152.0,0.5068,47.98
fa79c645-9de7-486b-904d-1cb8dfcc7fa4,2513,Food,20,10,True,0.9441,0.7291,0.8275,0.6811,16.0,123.0,6.77,0.7112,0.5355,0.0685,12122,9910,0.6042,True,726,43.0,54,79.0,0.6053,78.35
c52259b0-fd44-4938-84c9-b3dc8ba30a6c,1504,Education,17,30,True,0.6983,0.5033,0.7046,1.0,7.0,1656.0,18.15,0.6162,0.7004,0.0318,9229,7180,0.5956,False,226,16.0,16,29.0,0.639,56.98
9b56c0ed-de63-433c-b3e6-affb3bfbe2e8,80000,tech,12,15,False,0.6268,0.4476,0.6117,0.7327,6.0,962.0,7.82,0.5836,0.6969,0.2414,513811,343918,0.6441,False,21771,1042.0,3129,1980.0,0.4928,55.86
8263e5e4-91d7-4518-a0b2-f0e051977e8b,10000,Education,22,45,False,0.7728,0.4871,0.6794,0.6959,0.0,313.0,29.92,0.7774,0.6965,0.0249,18468,13045,0.6298,False,1080,65.0,128,168.0,0.5564,55.38
edb9807d-130b-4032-b51e-d6e067a43579,5154,TRAVEL,11,30,False,0.7832,0.1643,0.9417,0.9821,15.0,1807.0,17.2,0.6486,0.4027,0.0008,11159,4699,0.5818,False,132,7.0,17,13.0,0.5448,56.23
990b600e-da6e-4a7f-9b06-4cef951b5f73,2151,TECH,20,7,False,0.317,0.5813,0.7235,0.2491,24.0,1321.0,1.87,0.2705,0.261,0.0349,13758,10132,0.5884,False,751,54.0,96,128.0,0.4041,54.65
b0441c07-e536-45ad-bc61-e0c19a5f9275,29240,Fashion,14,20,False,0.4346,0.2591,0.6224,0.3057,23.0,841.0,6.9,0.348,0.2318,0.1854,108287,92554,0.423,False,8154,348.0,1072,947.0,0.3296,35.2
f6e7b831-a68d-4159-bfb5-abff0e8e378b,10000,Travel,22,30,False,0.5897,0.2265,0.4256,0.6791,28.0,808.0,18.28,0.62,0.7228,0.2853,78678,57579,0.4456,False,1994,,151,347.0,0.542,43.8
d39833c6-8a9c-4694-9e1f-5d65ab3fa0f3,881,Viajes,12,45,False,0.692,0.0174,0.5252,0.7666,8.0,1446.0,27.36,0.6174,0.3681,0.209,940,441,0.5915,False,24,0.0,3,3.0,0.5736,53.89
0262f53a-9db9-4e10-8677-266d3b0b9683,941,GAMING,12,30,True,0.5092,0.568,0.2513,0.5292,12.0,2103.0,15.48,0.5916,0.3206,0.1126,1441,950,0.5232,False,106,6.0,10,9.0,0.5072,51.38
00337f09-77b4-45cb-8b46-2fb57c22f4ff,10000,Fitness,15,15,False,0.4468,0.3156,0.599,0.6833,1.0,227.0,6.46,0.4693,0.4654,0.1571,89866,38633,0.5457,False,2816,216.0,263,189.0,0.3469,40.06
cbcdc358-811e-4af5-aeba-03da2eef6b1a,804072,fashion,21,10,False,0.6334,0.2099,0.7323,0.6221,29.0,1552.0,5.7,0.5891,0.3525,0.0432,3119477,2580084,0.5826,False,197674,,18319,,0.5151,52.23
1653e440-ac1f-47d1-9220-9faa44332147,1703,Fashion,18,45,False,0.4303,0.1478,0.2517,0.5717,7.0,457.0,14.57,0.3651,0.3381,0.0311,3698,3176,0.4205,False,85,2.0,10,9.0,0.4691,39.63
839dec63-c355-455c-acbb-93868320ba7e,1293,Gaming,14,30,False,0.744,0.5783,0.6455,1.0,7.0,2122.0,20.43,0.7496,0.6865,0.4094,14741,12092,0.5709,False,1358,100.0,70,241.0,0.7062,60.97
126f8fea-e55d-477e-a4c9-3d6b2234bb48,442105,Gaming,13,10,True,0.5066,0.8105,0.4353,0.6366,12.0,99.0,5.71,0.6029,0.4653,0.2555,1623865,1051160,0.542,False,44501,,6511,6046.0,0.5074,58.15
f0bcac71-e3a3-495c-b7bb-058198771e14,400000,Tech,14,15,True,0.7187,0.553,0.6286,0.5016,24.0,1711.0,9.63,0.6854,0.7706,0.3885,1994343,1370976,0.5171,False,29171,1186.0,4234,3894.0,0.5343,51.39
fa397eda-c2ad-45b5-bca0-760090a0ae19,4430,Tech,9,45,False,0.5883,0.3219,0.7895,0.7167,16.0,1908.0,27.73,0.7157,0.7044,0.1026,37835,15565,0.5604,False,919,49.0,130,128.0,0.6329,53.42
3b195ecc-30c7-4306-a210-8b5a2f59d627,78266,Beauty,12,20,True,0.2233,0.9068,0.5911,0.2941,7.0,1297.0,5.71,0.3168,0.2614,0.0523,235816,163847,0.572,False,9016,701.0,528,669.0,0.5466,54.52
e5c3905f-26d4-44b9-a63b-d6c6e9989b5f,156649,Music,8,15,True,0.7447,0.6788,0.8442,0.7803,21.0,2120.0,11.85,0.8109,0.7677,0.3391,1655309,1436285,0.7619,False,160829,11721.0,18558,29195.0,0.7545,66.36
0a1e9cf6-68cb-4d1b-94dd-5fecf0886576,10000,Music,12,20,False,0.1075,0.3704,0.2247,0.0344,26.0,309.0,5.81,0.331,0.2514,0.1755,16481,7813,0.4205,False,305,14.0,41,22.0,0.407,30.69
8f6f35e1-9298-4492-9cbe-7761ab62b236,80000,Gaming,12,20,False,1.0,0.065,0.8302,0.7795,13.0,,13.52,0.7916,0.4187,0.2817,414681,373124,0.6851,False,17567,949.0,2111,943.0,0.5767,66.14
774e508e-29ff-4276-93c3-936803e5584c,5683,fashion,11,15,True,0.71,0.884,0.6946,0.4701,28.0,1989.0,8.18,0.5732,0.6849,0.1802,19488,10771,0.6359,False,1309,76.0,180,131.0,0.6308,63.63
4ba1e71e-d379-42b8-91ff-2ec85cf8a350,80000,Food,15,30,False,0.3663,0.578,0.4415,0.272,7.0,1272.0,12.35,0.4526,0.235,0.1856,300821,191091,0.5618,False,6304,306.0,540,1087.0,0.4958,38.54
d151c3fc-eae0-4d50-b79a-e02aa9327b4b,400000,Fashion,11,15,True,0.1119,0.9063,0.0,0.0963,26.0,1499.0,4.67,0.3566,0.2961,0.0993,2065608,1091370,0.4308,False,70674,4410.0,9272,5954.0,0.2826,31.34
db38c17a-8ab7-4311-bb25-f864756058dd,31452,Fashion,13,15,False,0.0773,0.2587,0.0,0.0631,9.0,1588.0,1.32,0.1007,0.0807,0.0041,128947,68319,0.3976,False,4729,293.0,252,693.0,0.2595,25.41
eb961d5e-bb07-4870-b6f7-0b09c2b3a2b2,3345,Comedy,7,30,False,0.3442,0.4341,0.2714,0.4478,15.0,928.0,13.03,0.4781,0.5672,0.1237,11116,7123,0.4283,False,601,20.0,47,65.0,0.451,31.55
4fc5c8b6-cdf1-4824-b987-1b5a09eba01b,2794,Comedy,16,45,False,0.3254,0.3745,0.1965,0.1865,18.0,2017.0,16.53,0.4048,0.3806,0.1457,9938,8424,0.3796,False,325,17.0,22,49.0,0.4013,31.85
b98ba2a6-cd0e-48d6-a827-548ae0de5aa5,1589,Fashion,18,30,True,0.3139,0.6318,0.2343,0.1345,20.0,878.0,6.72,0.2338,0.2477,0.0189,8089,7674,0.5824,False,186,14.0,14,30.0,0.4308,44.25
e19d1aa1-7ef5-47c0-91b5-9e6899523148,3437,Fashion,18,15,False,0.6807,0.2993,0.685,0.9552,16.0,53.0,10.08,0.7399,0.4552,0.208,41801,21419,0.6383,False,2101,,231,183.0,0.6855,61.2
4dfa64ff-0821-4fc0-8821-b47ac1aafa2f,80000,music,9,15,False,0.2009,0.263,0.4449,0.6177,,,3.94,0.2877,0.337,0.1168,268700,197992,0.4238,False,7345,416.0,1032,470.0,0.3968,33.7
5930415a-cc44-452a-ae46-d911ac933710,44459,Beauty,21,45,False,0.7287,0.0765,0.4564,0.2124,2.0,1017.0,18.05,0.469,0.2479,0.1083,433700,405103,0.5472,False,21638,513.0,1954,3225.0,0.5746,51.74
86cf1b8c-e42c-4ce6-b63a-0b64da616dc9,6459,Gaming,10,15,True,0.924,0.9806,0.9482,0.9839,1.0,910.0,10.96,0.7642,0.8641,0.3318,12876,9796,0.6685,True,1270,54.0,73,92.0,0.651,75.28
40ee3842-c30b-475f-9eb2-e97608547215,54204,Tech,13,20,False,0.6354,0.0931,0.8514,0.7352,11.0,243.0,12.33,0.6214,0.439,0.2816,293129,207814,0.5777,False,25770,618.0,2545,1999.0,0.5711,52.66
18e75a3b-c334-4154-9650-04436793ce49,1790,Comedia,13,20,True,0.3479,0.8733,0.2438,0.3322,21.0,1353.0,9.35,0.4797,0.322,0.113,7702,6127,0.5016,False,478,,33,33.0,0.4018,48.06
16ef045b-99e3-47d8-a03d-1be9b857ea35,6861,food,9,20,False,0.6135,0.3098,0.5752,0.4352,5.0,1636.0,10.9,0.5641,0.4465,0.1598,39130,17633,0.5477,False,1391,109.0,73,238.0,0.4911,45.31
2c998e8c-0666-4644-b654-327cdc0acc14,10000,Comedy,16,15,False,0.3103,0.3098,0.206,0.1711,3.0,1300.0,4.59,0.3459,0.1828,0.1897,28218,17491,0.5173,False,736,23.0,43,93.0,0.3958,26.05
a83a7754-e8d1-40ab-bf79-735f13ee3d03,125556,Fashion,13,15,False,0.8936,0.1889,0.614,0.687,25.0,250.0,10.96,0.7401,0.8036,0.2604,373363,322940,0.6328,False,16320,654.0,961,1663.0,0.74,63.72
f80a526f-7be6-4916-9643-3df361abf939,16478,Food,11,30,False,0.665,0.5111,0.5867,0.5426,23.0,1434.0,17.6,0.6103,0.6513,0.002,67638,30619,0.6636,False,1582,98.0,142,267.0,0.4805,53.99
a4b7587e-73ee-4f8e-9419-bbca87da2daa,80000,Gaming,10,15,False,0.1562,0.5598,0.5678,0.408,26.0,166.0,3.86,0.2716,0.1512,0.0024,206296,182897,0.3526,False,16494,353.0,2251,1016.0,0.3297,33.11
fee44730-ca5f-425a-81b2-865890e91326,5378,Food,13,15,False,0.8659,0.3238,0.7614,0.7525,21.0,1548.0,9.59,0.7293,0.5028,0.0896,42861,25618,0.5239,False,1072,27.0,89,118.0,0.7506,67.34
1fcf7873-5985-438c-b592-e4c18a4ab82b,79196,Gaming,14,10,True,0.0,0.3747,0.0861,0.5669,21.0,1470.0,2.74,0.3068,0.2156,0.1348,123544,106821,0.4393,False,9122,676.0,992,492.0,0.3262,19.05
4e763a40-d165-4b6e-97de-4ba97e57e7d3,10000,Fitness,13,20,True,0.433,0.7509,0.3858,0.3717,28.0,615.0,7.21,0.3786,0.3321,0.0185,69170,61014,0.5706,False,5658,,848,331.0,0.4193,54.98
63556b0a-a906-414c-9b1a-a12e6464e33f,759,Education,8,20,False,0.6258,0.1507,0.7355,0.6269,27.0,2176.0,8.09,0.4572,0.5412,0.2496,3270,2042,0.5442,False,172,11.0,25,17.0,0.4465,48.91
45426098-01d9-4e6d-8165-73ef07c93302,16124,Education,17,10,True,0.5458,0.9361,0.5336,0.4723,6.0,1010.0,4.37,0.4707,0.5525,0.1189,99725,69527,0.6264,False,5181,,373,925.0,0.4489,51.06
f2ab5140-34db-46b0-98b6-725b3cfdae94,640,Travel,16,20,True,0.7473,0.682,0.5644,0.5976,6.0,1105.0,11.99,0.6954,0.8343,0.328,4663,3724,0.6586,False,388,21.0,25,50.0,0.542,59.51
79b9a190-be6a-4ac9-864d-adcc4e791e12,400000,Moda,18,60,False,0.1653,0.187,0.1362,0.0,9.0,,11.27,0.2104,0.1709,0.0225,1233135,753117,0.432,False,40911,2842.0,3446,6460.0,0.2359,26.31
1f6a4f84-7ca0-4c3f-9875-31a016b2ba07,2491,gaming,18,20,False,0.3699,0.4133,0.1268,0.3228,16.0,742.0,7.12,0.4122,0.4933,0.0933,2075,1313,0.4377,False,105,2.0,10,6.0,0.4923,43.21
f3d2159d-7860-43ea-bdc7-39e34e581fb9,647,Food,16,7,True,0.0891,0.7994,0.1269,0.0,27.0,311.0,1.17,0.1718,0.1779,0.0386,1629,1159,0.4328,False,71,3.0,8,9.0,0.2392,23.51
41e7d415-280e-44e8-b49b-a189dc33863d,10000,Music,12,30,True,0.5511,0.7951,0.4195,0.6516,2.0,807.0,14.42,0.5004,0.4308,0.1389,59906,39355,0.5598,False,3828,7.0,488,487.0,0.548,63.28
665ca84a-2c12-4b54-80c8-d200bb37b7dc,1356,Fashion,12,10,True,0.3197,0.8304,0.4072,0.2951,20.0,575.0,4.02,0.4304,0.2508,0.1718,6982,5075,0.5639,False,491,25.0,33,37.0,0.4195,48.69
350ff495-218a-42cd-861a-742b22d39377,80000,Comedy,10,45,False,0.7214,0.1565,1.0,0.9081,16.0,1157.0,25.82,0.6207,0.4529,0.0936,572498,474195,0.6036,False,49235,1912.0,5248,5286.0,0.6082,57.36
3f76b088-8796-4bd3-9186-6226e358e8b3,45024,Fitnes,17,20,False,0.717,0.1744,0.8834,0.5277,1.0,865.0,11.29,0.6421,0.4243,0.1614,455749,319348,0.5359,False,20246,,2384,2311.0,0.4539,51.08
94c36bed-92ea-47ed-aa8c-69d05b06f76b,400000,Music,12,45,False,0.537,0.2372,0.6469,0.4769,21.0,,14.65,0.3667,0.4389,0.1616,1876047,1316109,0.5758,False,47139,2832.0,5515,6987.0,0.5345,51.93
d3a2692a-52e2-4e46-91e4-f0e8efedde78,80000,Beuty,12,20,False,0.3049,0.1684,0.4887,0.4989,16.0,468.0,9.3,0.5175,0.5355,0.24,549598,474151,0.6062,False,23009,1572.0,1231,1298.0,0.4878,38.71
3d0d95ba-f750-4e2c-9eea-3a2db73602b4,7770,Music,7,45,False,0.0608,0.0441,0.4826,0.2682,18.0,,7.55,0.181,0.183,0.0519,41333,28623,0.347,False,2250,54.0,229,364.0,0.2886,20.31
242f958c-097b-4ce2-af87-7307da9edc92,2201,Music,15,30,False,0.5614,0.1717,0.3787,0.7389,19.0,,12.69,0.4977,0.3214,0.2501,10163,5870,0.3973,False,397,31.0,53,77.0,0.3963,36.72
cf501ac8-ae62-4c90-a4dd-7866646f1037,5898,Comedy,14,45,False,0.6224,0.3927,0.6682,0.8552,22.0,1441.0,32.28,0.7337,0.5701,0.0686,29640,26827,0.616,False,2557,,276,434.0,0.5068,51.68
4211d524-83f6-4d62-812b-f1ed244d14b1,71546,Music,10,20,False,0.4306,0.4681,0.3549,0.4525,6.0,1546.0,11.28,0.5712,0.6193,0.1679,319383,296084,0.5915,False,8066,11.0,658,849.0,0.4275,40.92
055525db-77be-4b3a-954b-3dcb40fc9008,54487,Gaming,11,30,False,0.3114,0.2901,1.0,0.7806,29.0,1353.0,15.59,0.5579,0.3553,0.2871,351467,273038,0.5489,False,8153,336.0,494,1263.0,0.5546,42.19
6a4729f2-10dc-4af3-876b-4c98cb992d8e,1688,Gaming,10,45,True,0.7651,0.8998,0.8544,0.7475,15.0,413.0,31.14,0.7712,0.7677,0.3291,4817,2703,0.6713,False,334,21.0,33,35.0,0.6819,67.26
2ff8cdbe-2f99-4453-bda5-297989ed1f38,5825,Fashion,15,60,True,0.8851,0.4196,0.6212,0.6416,22.0,1949.0,36.61,0.6271,0.6624,0.1209,13529,9468,0.6185,False,550,20.0,74,44.0,0.5049,59.54
6d8653c7-e6f7-4578-85f1-5f54c34fa374,2738,Gaming,18,15,True,0.8169,0.7171,0.9562,0.7191,24.0,1152.0,8.76,0.6265,0.7341,0.1558,12631,7514,0.7273,True,778,57.0,57,65.0,0.6969,74.45
abb26f0d-f794-4d18-ba15-77cc97d69508,128413,Comedy,9,30,False,0.4178,0.4028,0.5453,0.0,14.0,1277.0,12.88,0.4384,0.4584,0.1196,1022768,955387,0.417,False,88174,4192.0,12596,10232.0,0.4256,33.56
14940091-dd58-4293-a734-ad66a15d77b8,10000,Travel,15,20,False,0.6332,0.2492,0.7748,0.7999,18.0,1242.0,13.95,0.7486,0.7434,0.1232,29770,17362,0.5887,False,835,57.0,119,47.0,0.6162,53.27
e5e681f6-6784-4875-b8dd-9df169f90bf4,80000,Travel,7,15,False,0.9612,0.1556,0.6982,0.944,14.0,946.0,10.42,0.7522,0.4305,0.3916,255049,120502,0.5974,False,14457,688.0,1118,767.0,0.5329,61.11
fc2b9b53-dc47-4e5e-a2b8-e60a23839d27,80000,TECH,11,10,False,0.8351,0.4753,0.8513,0.8581,29.0,158.0,7.31,0.7877,0.7423,0.028,268175,232770,0.5566,False,24798,1056.0,2379,2580.0,0.754,65.58
689f4366-e2cf-41ef-8d78-91fac3170f7e,400000,Comida,12,7,False,0.1379,0.3108,0.3314,0.4849,27.0,746.0,2.25,0.3744,0.2318,0.1652,2074497,1250366,0.4675,False,90107,6683.0,11594,13662.0,0.3576,32.04
76068766-45a0-411c-9c54-c0c17ec67e54,10000,Food,12,30,False,0.2915,0.1481,0.3267,0.3766,9.0,2134.0,9.53,0.361,0.4012,0.1864,31075,17430,0.5564,False,1367,51.0,201,116.0,0.3497,40.32
0e7a7d7f-697e-4435-be15-be78140a3cb9,822,Comedy,15,20,True,0.9916,0.7817,0.7393,0.7923,21.0,1903.0,14.03,0.7248,0.6581,0.2057,3556,2516,0.7202,True,283,16.0,22,47.0,0.7082,76.72
3ea574ba-7376-4a6a-947f-b435f825b844,500,Education,16,7,True,0.6028,0.7429,0.79,0.5269,26.0,1335.0,3.77,0.605,0.3837,0.0371,2575,1781,0.6281,False,59,3.0,6,,0.5012,55.1
b53a8cc4-9b7c-43fd-b2c1-1cd6452367fa,80000,Travel,19,30,True,0.7423,0.7439,0.7064,0.63,28.0,1250.0,15.07,0.5381,0.4646,0.2634,474062,448051,0.632,True,54082,3534.0,6206,4628.0,0.6434,75.18
2302896d-ce90-49c8-9a3c-e679919ca6c3,3660,Gaming,11,10,False,0.8242,0.1546,0.9022,0.5602,3.0,922.0,5.2,0.5777,0.6103,0.0823,31065,14797,0.4857,False,1489,96.0,177,290.0,0.6179,56.27
01ef249a-c5ec-4eb6-b118-fafc49e238d7,1551824,Travel,9,20,True,0.1815,0.8463,0.1553,0.0,9.0,968.0,3.75,0.2021,0.1504,0.047,5000000,2038188,0.4665,False,155373,9073.0,22051,14739.0,0.2733,30.17
a9299acf-66c2-4a51-b291-821f92d79b91,1869748,Fitness,14,20,False,0.3869,0.3456,0.0694,0.2097,0.0,301.0,7.64,0.4214,0.3096,0.1324,3936769,1633667,0.4642,False,148821,8613.0,19480,14432.0,0.4376,28.82
19e81c6b-64b9-488e-87d5-4806ad190f23,56600,Fitnes,14,45,True,0.0,0.9929,0.1442,0.2335,30.0,,7.54,0.1908,0.1371,0.1055,144164,96774,0.5681,False,1818,137.0,217,177.0,0.24,27.23
ea4a2c58-5266-40f2-8b78-8d9238ad0bca,35487,gaming,8,45,True,0.3254,0.9045,0.0,0.2902,29.0,543.0,19.5,0.4674,0.5029,0.0759,175431,101517,0.4788,False,6210,479.0,861,474.0,0.4528,37.74
eaa715b4-e78e-45e1-92b6-0364a1429827,18765,Fashion,10,15,False,0.3653,0.1824,0.5643,0.3754,6.0,2091.0,7.91,0.5555,0.6646,0.2716,67431,58012,0.5067,False,2564,169.0,334,489.0,0.4681,37.05
9b491a5d-3def-4c5f-b15a-1b236e947d2b,1501,Comedia,10,20,True,0.756,0.8154,0.7571,0.6625,9.0,674.0,10.84,0.5509,0.3133,0.324,17765,9022,0.7209,False,699,32.0,40,102.0,0.5555,65.16
a51771ef-1bcc-4788-8d4b-494fd54aae04,6141,Travel,15,20,True,0.2566,0.609,0.0725,0.0,14.0,226.0,5.06,0.2774,0.2858,0.0746,35365,27104,0.4029,False,1855,28.0,180,89.0,0.356,83.56
3633a9ca-91d0-400b-9c92-c52c7b20052e,2093,tech,16,30,True,0.0788,0.6702,0.2768,0.0245,5.0,1482.0,2.81,0.094,0.0596,0.0342,7827,3977,0.4597,False,195,0.0,25,,0.1922,32.25
7e7a9856-7b0c-4902-88af-5d36a867ed72,5013,Travel,7,15,True,0.5397,0.5286,0.5693,0.5909,12.0,1121.0,7.27,0.5495,0.2818,0.1012,9376,4493,0.505,False,434,,63,62.0,0.5626,51.73
74a5173e-246d-4f12-b973-8ae26e0f2d4c,80000,Fitness,22,10,True,0.2355,0.6123,0.1894,0.1101,,,1.53,0.1721,0.0882,0.0517,349669,233514,0.5127,False,5515,124.0,778,310.0,0.3961,33.97
922ddf53-7408-424f-a70e-5e0f5074ed8f,6883,Food,13,30,False,0.5866,0.2164,0.6855,0.5705,17.0,146.0,11.91,0.4497,0.4533,0.257,44250,22872,0.5238,False,2236,61.0,216,230.0,0.4803,53.47
72768042-ecdc-4078-9c84-535a6c4011de,400000,Tech,19,10,True,0.0948,0.5434,0.5268,0.6218,30.0,1143.0,2.69,0.2899,0.2396,0.0803,2739274,1991650,0.4907,False,113906,6280.0,9644,6233.0,0.4153,40.8
de543f0b-e4b5-4931-bb4d-0e280d67372b,500,Gamig,19,60,False,0.253,0.5549,0.2511,0.0374,19.0,741.0,17.38,0.3386,0.2302,0.1536,4050,3460,0.4306,False,365,25.0,32,70.0,0.4945,42.09
671b06eb-f5a9-4a94-9f5a-68c81ee3a84b,4942,Food,16,45,False,0.7109,0.1212,0.5604,0.6528,23.0,1656.0,30.34,0.7568,0.7789,0.2374,18396,12964,0.5292,False,325,18.0,48,50.0,0.5552,46.01
0fa8b7da-cfe8-487a-bb93-bbd7b0584035,13151,Beauty,8,30,False,0.929,0.2468,0.8397,1.0,14.0,,19.08,0.7022,0.6302,0.0852,100919,64554,0.5985,False,2902,101.0,192,377.0,0.6355,59.66
dfaf687c-c9a3-4ce1-a4ee-55f1bf646333,8512,Comedy,16,20,True,0.9053,0.7247,0.9036,0.5078,24.0,489.0,13.24,0.7538,0.8332,0.3983,39137,26582,0.5503,False,1365,67.0,121,150.0,0.7062,63.04
b5cfab9d-e853-4ca9-9f91-28650c00cc90,80000,Beauty,16,60,False,0.3318,0.1303,0.3059,0.1814,18.0,922.0,13.25,0.2283,0.2406,0.0144,423606,169955,0.4352,False,11399,,1123,1996.0,0.2557,21.47
12276b94-a0b5-4f31-85a7-abcd16c97e18,10000,Gaming,14,15,True,0.7118,0.7988,0.7817,0.7895,30.0,211.0,8.41,0.6043,0.5274,0.1102,61957,46246,0.6417,False,2740,171.0,161,241.0,0.6611,61.34
9b76d0d1-645c-4932-94d4-2d139103c68d,96453,Fod,10,10,True,0.6306,0.6103,0.4911,0.6607,0.0,264.0,4.48,0.5134,0.5495,0.2019,345033,161182,0.5436,False,13355,716.0,901,,0.5258,47.5
1605cc9d-16e4-4c28-b2e7-32c9b5a36a54,4524,Music,18,45,True,0.4194,0.5095,0.2268,0.3076,0.0,248.0,14.66,0.3581,0.3392,0.2116,38107,29377,0.4486,False,2053,49.0,224,402.0,0.4319,43.91
aefe2787-8801-45fb-8a5a-a954d2246752,80000,Moda,11,30,False,0.6505,0.2298,0.5595,0.4613,22.0,221.0,19.24,0.6555,0.3596,0.2339,146798,61059,0.5075,False,4637,,691,486.0,0.5364,42.15
b92e620c-5977-46f9-b884-543ad0493ea7,8409,Food,11,10,True,1.0,0.7333,0.7851,0.9741,23.0,1532.0,6.93,0.8138,0.5043,0.4118,8153,6678,0.643,True,610,42.0,67,40.0,0.728,74.56
5a0667ae-c010-49c5-b3bf-4f527a33b193,500,Gaming,18,15,False,0.7324,0.4056,0.4441,0.7865,30.0,1165.0,9.12,0.6466,0.7363,0.0386,2674,1259,0.6522,False,30,2.0,2,2.0,0.6215,62.44
507584cf-8f9a-436e-be52-5e4571fa3dc8,228114,fitness,11,60,False,0.5675,0.611,0.3783,0.2917,13.0,826.0,23.35,0.3939,0.2774,0.0808,2039175,1611672,0.527,False,41485,3186.0,2557,3431.0,0.373,43.41
c5796bce-0092-418f-a866-4b6cea423463,1420,Music,8,60,False,0.9191,0.4218,0.6394,0.7409,1.0,565.0,45.0,0.762,0.6453,0.303,11942,7674,0.5922,False,533,32.0,69,75.0,0.6996,57.97
